[2025-05-20 07:10:17,543] INFO in cache: Successfully connected to Redis at localhost:6379
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4255, in _do_configure_registries
    mapper._post_configure_properties()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2418, in _post_configure_properties
    prop.init()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\interfaces.py", line 589, in init
    self.do_init()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\relationships.py", line 1656, in do_init
    self._setup_entity()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\relationships.py", line 1868, in _setup_entity
    self._clsregistry_resolve_name(argument)(),
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\clsregistry.py", line 520, in _resolve_name
    self._raise_for_name(name, err)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\clsregistry.py", line 501, in _raise_for_name
    raise exc.InvalidRequestError(
sqlalchemy.exc.InvalidRequestError: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:18:39,802] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:18:43,853] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:18:47,915] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:18:47,916] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:18:47,918] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:18:47,920] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:18:51,988] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:18:56,034] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:18:56,034] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:18:56,039] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:18:56,084] INFO in __init__: OPTIONS /api/v1/reminders/ - Status: 200 - Time: 20.313s
[2025-12-16 13:18:56,084] INFO in __init__: OPTIONS /api/v1/reminders/ - Status: 200 - Time: 8.161s
[2025-12-16 13:18:56,084] INFO in __init__: OPTIONS /api/v1/audit/stats - Status: 200 - Time: 8.161s
[2025-12-16 13:18:56,091] INFO in __init__: OPTIONS /api/v1/audit/logs - Status: 200 - Time: 8.169s
[2025-12-16 13:18:56,091] INFO in __init__: OPTIONS /api/v1/audit/logs - Status: 200 - Time: 0.053s
[2025-12-16 13:18:56,091] INFO in __init__: OPTIONS /api/v1/audit/stats - Status: 200 - Time: 0.053s
[2025-12-16 13:19:00,232] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:19:00,236] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:19:04,293] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:19:08,361] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:19:08,361] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:19:08,361] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:19:12,473] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:19:16,528] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:19:20,583] ERROR in rate_limit: Rate limiting error: Error 10061 connecting to localhost:6379. No connection could be made because the target machine actively refused it.
[2025-12-16 13:19:20,584] INFO in __init__: GET /api/v1/reminders/ - Status: 404 - Time: 20.348s
[2025-12-16 13:19:20,589] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:19:20,592] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:19:20,594] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:19:20,600] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\state.py", line 566, in _initialize_instance
    manager.dispatch.init(self, args, kwargs)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\event\attr.py", line 497, in __call__
    fn(*args, **kw)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4406, in _event_on_init
    instrumenting_mapper._check_configure()
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 2401, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4214, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "C:\Users\AHMAD\AppData\Roaming\Python\Python312\site-packages\sqlalchemy\orm\mapper.py", line 4251, in _do_configure_registries
    raise e
sqlalchemy.exc.InvalidRequestError: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
[2025-12-16 13:19:21,102] INFO in __init__: GET /api/v1/reminders/ - Status: 404 - Time: 0.503s
[2025-12-16 13:19:21,107] ERROR in audit: Failed to log audit action: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[AuditLog(audit_logs)]'. Original exception was: When initializing mapper Mapper[AuditLog(audit_logs)], expression 'User' failed to locate a name ('User'). If this is a class name, consider adding this relationship() to the <class 'models.audit_log.AuditLog'> class after both dependent classes have been defined.
Traceback (most recent call last):
  File "D:\payment-system\payment-system-web\backend\utils\audit.py", line 48, in log_action
    audit_log = AuditLog(
                ^^^^^^^^^
  File "<string>", line 4, in __init__
